transaction_id,branch,client_id,client_name,transaction_date,amount,currency,narrative
TXN02359,Eldoret,CL384,Client_2359,2023-04-12,155847.83,KES,Incoming payment from verified business partner; documentation reviewed.
TXN00104,Mombasa,CL726,Client_104,2022-04-23,308169.71,KES,Domestic transfer to supplier with matching invoice and contract.
TXN00346,Nairobi_Main,CL466,Client_346,2024-10-26,635670.07,KES,Customer activity consistent with historical pattern over last 12 months.
TXN01199,Eldoret,CL994,Client_1199,2022-09-20,1796808.73,KES,Large transfer to foreign account in Tanzania without updated KYC.
TXN00719,Westlands,CL213,Client_719,2023-01-13,418935.17,KES,Customer activity consistent with historical pattern over last 12 months.
TXN01800,Westlands,CL559,Client_1800,2024-05-07,548486.61,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN02260,Kisumu,CL962,Client_2260,2023-01-24,621110.14,KES,Customer activity consistent with historical pattern over last 12 months.
TXN02954,Eldoret,CL552,Client_2954,2023-07-27,1567048.32,KES,Domestic transfer to supplier with matching invoice and contract.
TXN01529,Nairobi_Main,CL284,Client_1529,2022-08-10,383772.58,KES,Incoming payment from verified business partner; documentation reviewed.
TXN02716,Eldoret,CL103,Client_2716,2022-11-02,221898.68,KES,Third-party deposits followed by immediate outward remittances.
TXN02695,Nairobi_Main,CL848,Client_2695,2022-05-28,682625.71,KES,Domestic transfer to supplier with matching invoice and contract.
TXN02789,Nairobi_Main,CL941,Client_2789,2024-03-10,392666.3,KES,Incoming payment from verified business partner; documentation reviewed.
TXN02369,Westlands,CL992,Client_2369,2023-10-03,247318.66,KES,Customer activity consistent with historical pattern over last 12 months.
TXN02582,Eldoret,CL226,Client_2582,2024-06-16,709567.87,KES,Incoming payment from verified business partner; documentation reviewed.
TXN02879,Westlands,CL794,Client_2879,2022-07-28,663003.08,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN00529,Eldoret,CL432,Client_529,2024-02-01,1855658.64,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.
TXN01066,Mombasa,CL319,Client_1066,2024-07-02,246774.7,KES,Customer activity consistent with historical pattern over last 12 months.
TXN00160,Nairobi_Main,CL820,Client_160,2023-12-22,855625.04,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN00954,Westlands,CL680,Client_954,2022-08-29,1484569.25,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN02946,Nairobi_Main,CL116,Client_2946,2023-06-29,522864.56,KES,Multiple cash deposits just below reporting threshold over 3 days.
TXN01379,Kisumu,CL516,Client_1379,2023-10-03,851662.85,KES,Multiple cash deposits just below reporting threshold over 3 days.
TXN00454,Eldoret,CL670,Client_454,2023-06-12,2312042.44,KES,Large transfer to foreign account in Uganda without updated KYC.
TXN02678,Westlands,CL690,Client_2678,2023-03-11,359215.41,KES,Customer refused to provide source of funds documentation.
TXN02301,Westlands,CL379,Client_2301,2022-11-16,3785743.49,KES,Customer refused to provide source of funds documentation.
TXN00365,Eldoret,CL211,Client_365,2022-12-26,875981.98,KES,Customer activity consistent with historical pattern over last 12 months.
TXN01515,Mombasa,CL140,Client_1515,2024-03-04,509978.33,KES,Domestic transfer to supplier with matching invoice and contract.
TXN01149,Mombasa,CL290,Client_1149,2023-05-13,6169044.72,KES,Large transfer to foreign account in Dubai without updated KYC.
TXN02470,Nairobi_Main,CL303,Client_2470,2024-09-14,466717.92,KES,Domestic transfer to supplier with matching invoice and contract.
TXN02727,Kisumu,CL199,Client_2727,2022-03-16,1096928.02,KES,Salary deposit verified with updated KYC; payslips on file.
TXN00427,Nairobi_Main,CL364,Client_427,2022-05-19,275007.48,KES,Domestic transfer to supplier with matching invoice and contract.
TXN00083,Mombasa,CL810,Client_83,2022-09-28,1520463.58,KES,Salary deposit verified with updated KYC; payslips on file.
TXN01754,Westlands,CL720,Client_1754,2024-03-25,282781.67,KES,Multiple cash deposits just below reporting threshold over 3 days.
TXN00170,Eldoret,CL905,Client_170,2024-01-01,745371.07,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.
TXN00323,Westlands,CL799,Client_323,2022-06-02,304749.54,KES,Domestic transfer to supplier with matching invoice and contract.
TXN00007,Westlands,CL541,Client_7,2024-07-08,1632215.69,KES,Salary deposit verified with updated KYC; payslips on file.
TXN01337,Westlands,CL157,Client_1337,2022-07-16,845714.92,KES,Frequent transfers to M-Pesa agents; smurfing suspected.
TXN00734,Kisumu,CL182,Client_734,2024-07-30,164093.47,KES,Domestic transfer to supplier with matching invoice and contract.
TXN00128,Eldoret,CL197,Client_128,2024-11-01,363520.72,KES,Incoming payment from verified business partner; documentation reviewed.
TXN02460,Nairobi_Main,CL599,Client_2460,2022-06-27,751932.31,KES,Customer activity consistent with historical pattern over last 12 months.
TXN01013,Mombasa,CL122,Client_1013,2022-08-27,2309825.67,KES,Domestic transfer to supplier with matching invoice and contract.
TXN01502,Eldoret,CL209,Client_1502,2022-05-14,367386.61,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN01926,Mombasa,CL681,Client_1926,2022-06-26,283915.17,KES,Salary deposit verified with updated KYC; payslips on file.
TXN00254,Nairobi_Main,CL492,Client_254,2024-10-27,1113173.7,KES,Domestic transfer to supplier with matching invoice and contract.
TXN01051,Eldoret,CL994,Client_1051,2023-09-16,836509.85,KES,Third-party deposits followed by immediate outward remittances.
TXN02686,Westlands,CL846,Client_2686,2022-09-17,1952342.25,KES,Customer refused to provide source of funds documentation.
TXN02015,Nairobi_Main,CL645,Client_2015,2023-11-16,965723.06,KES,Domestic transfer to supplier with matching invoice and contract.
TXN02955,Westlands,CL604,Client_2955,2023-11-23,278106.23,KES,Customer activity consistent with historical pattern over last 12 months.
TXN01362,Mombasa,CL185,Client_1362,2023-06-05,810578.97,KES,Domestic transfer to supplier with matching invoice and contract.
TXN00588,Mombasa,CL352,Client_588,2024-05-25,683608.09,KES,Large transfer to foreign account in Uganda without updated KYC.
TXN01533,Westlands,CL755,Client_1533,2023-03-14,1964701.62,KES,Large transfer to foreign account in Uganda without updated KYC.
TXN00392,Kisumu,CL564,Client_392,2022-05-21,2286944.61,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.
TXN02240,Westlands,CL345,Client_2240,2024-10-02,873639.34,KES,Incoming payment from verified business partner; documentation reviewed.
TXN02999,Nairobi_Main,CL371,Client_2999,2024-09-28,1984264.3,KES,Frequent transfers to M-Pesa agents; smurfing suspected.
TXN02332,Eldoret,CL741,Client_2332,2024-08-01,1377196.78,KES,Multiple cash deposits just below reporting threshold over 3 days.
TXN02481,Eldoret,CL482,Client_2481,2023-06-23,353591.45,KES,Salary deposit verified with updated KYC; payslips on file.
TXN00568,Nairobi_Main,CL455,Client_568,2023-12-22,592865.19,KES,Dormant account reactivated with high-value transfers to Cyprus.
TXN00362,Mombasa,CL272,Client_362,2022-01-10,5835467.97,KES,Customer refused to provide source of funds documentation.
TXN00975,Nairobi_Main,CL606,Client_975,2022-03-25,983069.31,KES,Third-party deposits followed by immediate outward remittances.
TXN00530,Eldoret,CL346,Client_530,2023-03-15,286925.64,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN00939,Kisumu,CL931,Client_939,2024-04-12,640920.37,KES,Customer activity consistent with historical pattern over last 12 months.
TXN00165,Westlands,CL921,Client_165,2023-10-25,3495680.13,KES,Large transfer to foreign account in Mauritius without updated KYC.
TXN01917,Eldoret,CL830,Client_1917,2022-11-10,722877.19,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.
TXN02792,Westlands,CL400,Client_2792,2023-01-28,365786.04,KES,Salary deposit verified with updated KYC; payslips on file.
TXN01850,Kisumu,CL597,Client_1850,2023-03-25,728713.59,KES,Salary deposit verified with updated KYC; payslips on file.
TXN01425,Eldoret,CL641,Client_1425,2024-02-01,573590.91,KES,Dormant account reactivated with high-value transfers to Cyprus.
TXN00992,Mombasa,CL587,Client_992,2023-07-04,129415.78,KES,Salary deposit verified with updated KYC; payslips on file.
TXN00611,Westlands,CL156,Client_611,2023-12-16,854315.6,KES,Domestic transfer to supplier with matching invoice and contract.
TXN01286,Westlands,CL866,Client_1286,2024-03-26,212806.15,KES,Salary deposit verified with updated KYC; payslips on file.
TXN01205,Nairobi_Main,CL275,Client_1205,2022-08-02,559166.21,KES,Salary deposit verified with updated KYC; payslips on file.
TXN02740,Kisumu,CL954,Client_2740,2024-06-03,982428.83,KES,Salary deposit verified with updated KYC; payslips on file.
TXN01350,Eldoret,CL811,Client_1350,2023-01-04,461697.05,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN00204,Eldoret,CL569,Client_204,2022-01-26,1129924.57,KES,Salary deposit verified with updated KYC; payslips on file.
TXN01652,Westlands,CL113,Client_1652,2024-08-29,678783.44,KES,Customer activity consistent with historical pattern over last 12 months.
TXN02136,Mombasa,CL580,Client_2136,2023-06-11,361666.85,KES,Customer activity consistent with historical pattern over last 12 months.
TXN00206,Eldoret,CL898,Client_206,2022-07-26,280273.86,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN02828,Westlands,CL202,Client_2828,2022-12-26,517413.27,KES,Customer activity consistent with historical pattern over last 12 months.
TXN00310,Kisumu,CL828,Client_310,2023-03-22,469050.23,KES,Domestic transfer to supplier with matching invoice and contract.
TXN02568,Kisumu,CL124,Client_2568,2023-10-07,2639295.59,KES,Customer refused to provide source of funds documentation.
TXN00657,Eldoret,CL234,Client_657,2022-07-10,1487394.31,KES,Multiple cash deposits just below reporting threshold over 3 days.
TXN02566,Nairobi_Main,CL311,Client_2566,2022-05-31,406089.73,KES,Customer activity consistent with historical pattern over last 12 months.
TXN01912,Kisumu,CL436,Client_1912,2022-07-12,10942557.82,KES,Dormant account reactivated with high-value transfers to Somalia.
TXN01898,Eldoret,CL784,Client_1898,2024-08-27,1654572.16,KES,Domestic transfer to supplier with matching invoice and contract.
TXN02658,Nairobi_Main,CL592,Client_2658,2023-07-24,1007692.13,KES,Customer activity consistent with historical pattern over last 12 months.
TXN01558,Eldoret,CL925,Client_1558,2022-03-08,307975.26,KES,Incoming payment from verified business partner; documentation reviewed.
TXN00936,Nairobi_Main,CL647,Client_936,2023-04-30,380241.57,KES,Incoming payment from verified business partner; documentation reviewed.
TXN00431,Kisumu,CL462,Client_431,2023-03-24,236031.14,KES,Domestic transfer to supplier with matching invoice and contract.
TXN00334,Eldoret,CL736,Client_334,2023-05-15,336376.65,KES,Customer activity consistent with historical pattern over last 12 months.
TXN02050,Kisumu,CL619,Client_2050,2022-05-18,602373.81,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN02068,Westlands,CL167,Client_2068,2024-06-03,491887.14,KES,Salary deposit verified with updated KYC; payslips on file.
TXN01742,Nairobi_Main,CL206,Client_1742,2022-03-14,480136.06,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN00158,Eldoret,CL966,Client_158,2024-03-06,752896.5,KES,Domestic transfer to supplier with matching invoice and contract.
TXN02725,Mombasa,CL522,Client_2725,2024-12-31,2134645.25,KES,Salary deposit verified with updated KYC; payslips on file.
TXN00047,Eldoret,CL704,Client_47,2022-06-23,391426.43,KES,Customer activity consistent with historical pattern over last 12 months.
TXN00489,Mombasa,CL813,Client_489,2022-03-06,6705425.09,KES,Multiple cash deposits just below reporting threshold over 3 days.
TXN01474,Nairobi_Main,CL430,Client_1474,2022-09-19,1488410.57,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.
TXN01392,Nairobi_Main,CL574,Client_1392,2024-09-26,336246.31,KES,Customer activity consistent with historical pattern over last 12 months.
TXN02600,Mombasa,CL680,Client_2600,2023-11-10,943439.76,KES,Multiple cash deposits just below reporting threshold over 3 days.
TXN01040,Kisumu,CL938,Client_1040,2022-10-10,1124634.68,KES,Domestic transfer to supplier with matching invoice and contract.
TXN02706,Westlands,CL390,Client_2706,2023-07-27,3762445.21,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.
TXN01471,Nairobi_Main,CL907,Client_1471,2022-01-05,1248735.55,KES,Domestic transfer to supplier with matching invoice and contract.
TXN02281,Westlands,CL206,Client_2281,2023-04-24,310759.3,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.
TXN02412,Westlands,CL304,Client_2412,2023-09-04,1585725.11,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN00638,Westlands,CL480,Client_638,2024-07-14,568821.85,KES,Domestic transfer to supplier with matching invoice and contract.
TXN00131,Kisumu,CL425,Client_131,2024-07-16,182505.5,KES,Domestic transfer to supplier with matching invoice and contract.
TXN02461,Eldoret,CL194,Client_2461,2022-06-19,569872.93,KES,Salary deposit verified with updated KYC; payslips on file.
TXN01592,Mombasa,CL297,Client_1592,2023-05-28,69916.34,KES,Domestic transfer to supplier with matching invoice and contract.
TXN02876,Nairobi_Main,CL235,Client_2876,2023-10-06,285849.75,KES,Domestic transfer to supplier with matching invoice and contract.
TXN00453,Nairobi_Main,CL560,Client_453,2023-11-17,604917.01,KES,Third-party deposits followed by immediate outward remittances.
TXN02488,Mombasa,CL319,Client_2488,2022-07-22,523458.04,KES,Incoming payment from verified business partner; documentation reviewed.
TXN02277,Eldoret,CL641,Client_2277,2023-08-13,869402.35,KES,Domestic transfer to supplier with matching invoice and contract.
TXN01938,Kisumu,CL312,Client_1938,2023-12-02,2237621.11,KES,Multiple cash deposits just below reporting threshold over 3 days.
TXN02324,Westlands,CL581,Client_2324,2024-02-18,6629521.52,KES,Large transfer to foreign account in China without updated KYC.
TXN00855,Westlands,CL233,Client_855,2022-06-10,5274813.19,KES,Multiple cash deposits just below reporting threshold over 3 days.
TXN01209,Nairobi_Main,CL477,Client_1209,2024-11-27,202435.44,KES,Domestic transfer to supplier with matching invoice and contract.
TXN01611,Mombasa,CL137,Client_1611,2024-12-28,440529.24,KES,Customer activity consistent with historical pattern over last 12 months.
TXN00141,Westlands,CL224,Client_141,2022-01-25,633630.94,KES,Domestic transfer to supplier with matching invoice and contract.
TXN00811,Nairobi_Main,CL424,Client_811,2022-09-17,474107.73,KES,Customer activity consistent with historical pattern over last 12 months.
TXN01323,Mombasa,CL109,Client_1323,2024-08-01,514345.68,KES,Domestic transfer to supplier with matching invoice and contract.
TXN02247,Nairobi_Main,CL640,Client_2247,2022-03-27,288039.0,KES,Salary deposit verified with updated KYC; payslips on file.
