transaction_id,branch,client_id,client_name,transaction_date,amount,currency,narrative,label
TXN00213,Westlands,CL407,Client_213,2024-06-26,3466311.39,KES,Dormant account reactivated with high-value transfers to Uganda.,Non-Compliant
TXN00214,Eldoret,CL761,Client_214,2022-07-02,2639901.4,KES,Frequent transfers to M-Pesa agents; smurfing suspected.,Non-Compliant
TXN00215,Mombasa,CL858,Client_215,2024-09-19,433354.57,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN00216,Eldoret,CL910,Client_216,2022-11-22,919217.88,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN00217,Eldoret,CL513,Client_217,2022-10-05,314589.01,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN00218,Westlands,CL996,Client_218,2023-02-16,457817.99,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN00219,Nairobi_Main,CL567,Client_219,2022-04-14,384710.17,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN00220,Kisumu,CL477,Client_220,2024-08-08,572238.93,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN00221,Nairobi_Main,CL347,Client_221,2024-02-02,11795075.95,KES,Frequent transfers to M-Pesa agents; smurfing suspected.,Non-Compliant
TXN00222,Mombasa,CL700,Client_222,2023-12-18,146226.84,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN00223,Kisumu,CL866,Client_223,2022-07-05,873603.71,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN00224,Mombasa,CL150,Client_224,2022-11-30,174747.77,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN00225,Westlands,CL793,Client_225,2023-02-28,388344.34,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN00226,Eldoret,CL120,Client_226,2022-01-19,1158070.04,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN00227,Westlands,CL715,Client_227,2022-01-18,1556347.08,KES,Dormant account reactivated with high-value transfers to China.,Non-Compliant
TXN00228,Kisumu,CL533,Client_228,2024-02-11,254124.26,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN00229,Kisumu,CL323,Client_229,2024-08-13,771603.94,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.,Non-Compliant
TXN00230,Nairobi_Main,CL623,Client_230,2024-02-06,869538.96,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN00231,Nairobi_Main,CL593,Client_231,2022-05-11,324079.25,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN00232,Kisumu,CL982,Client_232,2023-07-22,1784792.52,KES,Dormant account reactivated with high-value transfers to Cyprus.,Non-Compliant
TXN00233,Westlands,CL629,Client_233,2023-05-08,1530361.68,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.,Non-Compliant
TXN00234,Westlands,CL838,Client_234,2022-02-22,342449.59,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN00235,Kisumu,CL528,Client_235,2024-04-08,2423590.95,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN00236,Eldoret,CL825,Client_236,2023-01-24,2598713.62,KES,Customer refused to provide source of funds documentation.,Non-Compliant
TXN00237,Mombasa,CL787,Client_237,2024-01-05,237369.12,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.,Non-Compliant
TXN00238,Westlands,CL400,Client_238,2022-07-19,1737241.18,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.,Non-Compliant
TXN00239,Eldoret,CL881,Client_239,2023-01-10,340016.52,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN00240,Westlands,CL463,Client_240,2023-04-03,981368.53,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN00241,Kisumu,CL480,Client_241,2023-06-18,719801.92,KES,Frequent transfers to M-Pesa agents; smurfing suspected.,Non-Compliant
TXN00242,Mombasa,CL154,Client_242,2022-05-26,498662.35,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN00243,Eldoret,CL222,Client_243,2024-02-21,769496.05,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN00244,Nairobi_Main,CL991,Client_244,2022-11-05,990562.89,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN00245,Kisumu,CL519,Client_245,2024-07-26,233232.83,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN00246,Westlands,CL897,Client_246,2022-06-15,1087018.18,KES,Third-party deposits followed by immediate outward remittances.,Non-Compliant
TXN00247,Kisumu,CL749,Client_247,2022-04-29,387526.02,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN00248,Kisumu,CL314,Client_248,2022-12-12,342035.41,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN00249,Nairobi_Main,CL232,Client_249,2024-06-07,1859499.58,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN00250,Mombasa,CL588,Client_250,2024-02-25,717470.56,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN00251,Eldoret,CL304,Client_251,2024-02-04,223547.95,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN00252,Eldoret,CL295,Client_252,2022-02-06,1027360.41,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN00253,Westlands,CL810,Client_253,2023-12-07,2386907.94,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN00254,Nairobi_Main,CL492,Client_254,2024-10-27,1113173.7,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN00255,Nairobi_Main,CL943,Client_255,2022-04-04,186547.47,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN00256,Mombasa,CL845,Client_256,2024-12-01,385014.45,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN00257,Westlands,CL450,Client_257,2024-09-30,1311704.25,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN00258,Westlands,CL931,Client_258,2024-04-06,329269.35,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN00259,Westlands,CL844,Client_259,2022-09-26,737243.57,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN00260,Eldoret,CL616,Client_260,2022-12-13,929352.92,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN00261,Nairobi_Main,CL484,Client_261,2023-06-08,282419.45,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN00262,Nairobi_Main,CL777,Client_262,2022-08-10,1392243.7,KES,Large transfer to foreign account in Hong Kong without updated KYC.,Non-Compliant
TXN00263,Mombasa,CL554,Client_263,2024-02-18,79448.11,KES,Dormant account reactivated with high-value transfers to Tanzania.,Non-Compliant
TXN00264,Westlands,CL310,Client_264,2022-01-20,263795.29,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN00265,Nairobi_Main,CL778,Client_265,2024-12-01,1170204.02,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.,Non-Compliant
TXN00266,Nairobi_Main,CL623,Client_266,2022-08-30,225607.44,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN00267,Nairobi_Main,CL609,Client_267,2023-02-11,1694143.59,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN00268,Eldoret,CL306,Client_268,2024-01-04,198570.81,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN00269,Westlands,CL140,Client_269,2024-10-13,397110.1,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN00270,Kisumu,CL340,Client_270,2022-01-06,592151.86,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN00271,Nairobi_Main,CL955,Client_271,2024-10-08,5374337.99,KES,Multiple cash deposits just below reporting threshold over 3 days.,Non-Compliant
TXN00272,Nairobi_Main,CL840,Client_272,2022-07-27,197777.21,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN00273,Mombasa,CL403,Client_273,2023-06-25,4184289.09,KES,Large transfer to foreign account in Hong Kong without updated KYC.,Non-Compliant
TXN00274,Westlands,CL995,Client_274,2022-03-22,544249.54,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN00275,Kisumu,CL536,Client_275,2022-08-26,607217.43,KES,Large transfer to foreign account in Dubai without updated KYC.,Non-Compliant
TXN00276,Westlands,CL779,Client_276,2022-12-16,746740.07,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN00277,Mombasa,CL736,Client_277,2023-07-04,621158.64,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN00278,Kisumu,CL287,Client_278,2022-08-22,354991.17,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN00279,Mombasa,CL378,Client_279,2024-02-29,567423.64,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN00280,Westlands,CL215,Client_280,2022-09-29,412619.23,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN00281,Nairobi_Main,CL526,Client_281,2024-09-15,1626865.33,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.,Non-Compliant
TXN00282,Kisumu,CL726,Client_282,2022-03-01,2665541.03,KES,Frequent transfers to M-Pesa agents; smurfing suspected.,Non-Compliant
TXN00283,Nairobi_Main,CL521,Client_283,2024-06-21,1640008.15,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN00284,Kisumu,CL770,Client_284,2023-10-06,227187.09,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN00285,Eldoret,CL841,Client_285,2023-04-04,2405151.28,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN00286,Eldoret,CL804,Client_286,2022-07-15,253500.48,KES,Customer refused to provide source of funds documentation.,Non-Compliant
TXN00287,Kisumu,CL779,Client_287,2024-02-28,1281309.83,KES,Large transfer to foreign account in Dubai without updated KYC.,Non-Compliant
TXN00288,Westlands,CL617,Client_288,2024-08-19,815716.42,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN00289,Nairobi_Main,CL869,Client_289,2024-10-03,1891522.62,KES,Customer refused to provide source of funds documentation.,Non-Compliant
TXN00290,Kisumu,CL151,Client_290,2024-11-04,349448.1,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN00291,Mombasa,CL512,Client_291,2023-04-27,467107.37,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN00292,Mombasa,CL920,Client_292,2024-07-06,942507.5,KES,Frequent transfers to M-Pesa agents; smurfing suspected.,Non-Compliant
TXN00293,Kisumu,CL221,Client_293,2024-10-15,864210.56,KES,Multiple cash deposits just below reporting threshold over 3 days.,Non-Compliant
TXN00294,Mombasa,CL136,Client_294,2022-01-01,979425.51,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN00295,Eldoret,CL752,Client_295,2023-09-16,693780.45,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN00296,Kisumu,CL472,Client_296,2022-04-22,332688.96,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN00297,Kisumu,CL673,Client_297,2024-08-26,1014310.79,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN00298,Nairobi_Main,CL199,Client_298,2023-03-31,670051.37,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN00299,Kisumu,CL949,Client_299,2023-08-21,954557.81,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN00300,Nairobi_Main,CL268,Client_300,2024-10-05,839649.81,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN00301,Nairobi_Main,CL360,Client_301,2023-02-06,696556.71,KES,Multiple cash deposits just below reporting threshold over 3 days.,Non-Compliant
TXN00302,Westlands,CL568,Client_302,2023-01-26,365080.54,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN00303,Mombasa,CL147,Client_303,2022-09-10,2877879.35,KES,Frequent transfers to M-Pesa agents; smurfing suspected.,Non-Compliant
TXN00304,Westlands,CL610,Client_304,2022-01-09,2544216.34,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.,Non-Compliant
TXN00305,Eldoret,CL899,Client_305,2022-12-29,1441491.02,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.,Non-Compliant
TXN00306,Mombasa,CL773,Client_306,2023-10-22,586618.03,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN00307,Eldoret,CL809,Client_307,2023-05-24,1321615.52,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN00308,Kisumu,CL401,Client_308,2024-07-16,357146.03,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN00309,Mombasa,CL716,Client_309,2024-11-15,792516.15,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN00310,Kisumu,CL828,Client_310,2023-03-22,469050.23,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN00311,Eldoret,CL831,Client_311,2023-08-19,463992.26,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN00312,Westlands,CL615,Client_312,2023-10-23,1166063.14,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN00313,Eldoret,CL591,Client_313,2024-05-04,3087507.58,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.,Non-Compliant
TXN00314,Eldoret,CL209,Client_314,2022-02-21,954990.57,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN00315,Nairobi_Main,CL786,Client_315,2022-04-26,1347599.16,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN00316,Westlands,CL393,Client_316,2023-05-29,1496894.91,KES,Large transfer to foreign account in China without updated KYC.,Non-Compliant
TXN00317,Westlands,CL871,Client_317,2022-03-08,2713521.17,KES,Frequent transfers to M-Pesa agents; smurfing suspected.,Non-Compliant
TXN00318,Eldoret,CL988,Client_318,2023-04-05,1110987.61,KES,Customer refused to provide source of funds documentation.,Non-Compliant
TXN00319,Kisumu,CL809,Client_319,2022-04-07,678009.41,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN00320,Mombasa,CL907,Client_320,2023-10-03,1306511.61,KES,Large transfer to foreign account in China without updated KYC.,Non-Compliant
TXN00321,Westlands,CL735,Client_321,2024-06-26,578328.41,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN00322,Eldoret,CL659,Client_322,2023-02-07,2509618.54,KES,Dormant account reactivated with high-value transfers to Tanzania.,Non-Compliant
TXN00323,Westlands,CL799,Client_323,2022-06-02,304749.54,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
